VariantName,nsuCountRead,actif_count,ActRate,Nb_Mut
MIN_CONST_776,209,43,0.205741627,138
NAT_GII_sel_CP004021.1/783982-783787,64,102,1.59375,125
DCA_TM_580,31,2,0.064516129,52
AZO_RM_30_mut_0,80,22,0.275,5
AZO_RM_30_mut_933,26,36,1.384615385,6
DCA_TM_4206,97,21,0.216494845,15
DCA_SB_50_688,29,2,0.068965517,46
DCA_TM_3539,88,5,0.056818182,51
NAT_GII_sel_MFCV01000046.1/11959-12147,125,53,0.424,130
NAT_GII_sel_AP014633.1/2528640-2528440,39,55,1.41025641,134
FULL_3D_CONST_883,641,43,0.067082683,94
MIN_CONST_243,71,55,0.774647887,139
MIN_CONST_65,116,28,0.24137931,140
DCA_TM_3597,73,43,0.589041096,45
DCA_TM_4647,9,3,0.333333333,41
MIN_CONST_322,855,6,0.007017544,144
AZO_RM_30_mut_755,73,24,0.328767123,8
MIN_CONST_187,197,70,0.355329949,138
DCA_TM_2054,65,37,0.569230769,51
AZO_RM_148,134,6,0.044776119,52
MIN_CONST_723,232,2,0.00862069,125
MIN_CONST_138,126,52,0.412698413,144
AZO_RM_30_mut_436,60,30,0.5,5
MIN_CONST_89,335,177,0.528358209,144
AZO_RM_30_mut_204,57,35,0.614035088,8
MIN_CONST_850,681,3,0.004405286,139
MIN_CONST_234,151,120,0.794701987,139
MIN_CONST_586,133,23,0.172932331,137
AZO_RM_776,84,2,0.023809524,54
AZO_RM_30_mut_160,88,120,1.363636364,6
MIN_CONST_775,462,50,0.108225108,141
MIN_CONST_857,347,186,0.536023055,138
DCA_TM_996,51,37,0.725490196,44
MIN_CONST_890,348,13,0.037356322,140
MIN_CONST_212,594,70,0.117845118,142
DCA_SB_75_321,116,30,0.25862069,48
AZO_RM_30_mut_597,54,46,0.851851852,6
DCA_TM_1529,39,1,0.025641026,50
DCA_TM_1366,40,2,0.05,53
AZO_RM_30_mut_423,46,17,0.369565217,5
DCA_TM_3323,52,3,0.057692308,43
NAT_GII_sel_KQ976354.1/2864272-2864076,947,49,0.051742344,114
AZO_RM_30_mut_192,38,4,0.105263158,6
MIN_CONST_230,118,35,0.296610169,147
AZO_RM_30_mut_258,63,30,0.476190476,6
DCA_TM_548,50,1,0.02,38
FULL_3D_CONST_984,1139,42,0.036874451,87
MIN_CONST_889,1194,20,0.016750419,129
AZO_RM_282,90,1,0.011111111,57
DCA_TM_4637,88,9,0.102272727,40
MIN_CONST_453,459,36,0.078431373,142
NAT_GII_sel_LATL02000216.1/6502-6717,37,50,1.351351351,140
NAT_GII_sel_AP014821.1/1215071-1215276,107,116,1.08411215,108
FULL_3D_CONST_417,201,53,0.263681592,93
MIN_CONST_306,378,11,0.029100529,147
NAT_GII_sel_MIAJ01000015.1/60801-60998,341,103,0.302052786,112
DCA_TM_2833,70,1,0.014285714,35
DCA_SB_50_818,265,1,0.003773585,55
DCA_SB_50_878,128,3,0.0234375,51
MIN_CONST_189,115,62,0.539130435,148
DCA_SB_75_263,83,16,0.192771084,81
AZO_RM_30_mut_359,41,99,2.414634146,5
AZO_RU_30_mut_67,178,2,0.011235955,13
DCA_TM_1857,58,78,1.344827586,49
MIN_CONST_391,95,75,0.789473684,145
DCA_TM_2764,62,132,2.129032258,11
DCA_TM_451,110,78,0.709090909,12
DCA_TM_3983,306,107,0.349673203,49
DCA_TM_4144,66,35,0.53030303,17
MIN_CONST_182,654,89,0.136085627,142
MIN_CONST_820,3603,56,0.015542603,145
AZO_RM_691,23,1,0.043478261,52
AZO_RM_832,72,3,0.041666667,57
MIN_CONST_512,67,29,0.432835821,142
DCA_TM_718,67,37,0.552238806,16
DCA_SB_50_558,44,8,0.181818182,79
DCA_TM_273,58,12,0.206896552,48
MIN_CONST_786,144,75,0.520833333,140
AZO_RM_30_mut_949,43,33,0.76744186,6
DCA_TM_1179,30,1,0.033333333,42
DCA_SB_50_949,58,58,1,83
DCA_TM_2627,50,49,0.98,45
FULL_3D_CONST_12,1965,17,0.008651399,105
AZO_RU_30_mut_677,46,8,0.173913043,15
AZO_RM_30_mut_190,82,108,1.317073171,6
AZO_RM_439,52,2,0.038461538,59
MIN_CONST_172,155,36,0.232258065,142
DCA_TM_322,52,2,0.038461538,39
AZO_RM_30_mut_501,59,80,1.355932203,6
DCA_TM_3380,110,5,0.045454545,46
DCA_TM_3017,104,29,0.278846154,16
DCA_TM_1497,56,7,0.125,21
DCA_TM_298,19,6,0.315789474,45
DCA_TM_3874,171,6,0.035087719,40
MIN_CONST_186,158,88,0.556962025,146
DCA_TM_764,46,1,0.02173913,48
DCA_TM_2006,69,16,0.231884058,46
MIN_CONST_227,430,127,0.295348837,139
DCA_TM_4928,51,1,0.019607843,51
DCA_SB_50_522,24,3,0.125,83
DCA_TM_4116,68,1,0.014705882,54
NAT_GII_sel_LCKN01000014.1/15047-15258,63,45,0.714285714,136
MIN_CONST_167,118,61,0.516949153,147
DCA_TM_3122,35,4,0.114285714,47
DCA_SB_50_721,168,44,0.261904762,51
FULL_3D_CONST_126,62,3,0.048387097,97
AZO_RM_30_mut_495,47,1,0.021276596,11
DCA_TM_4541,37,4,0.108108108,28
AZO_RM_30_mut_615,89,43,0.483146067,8
MIN_CONST_774,435,68,0.156321839,137
DCA_SB_50_7,162,9,0.055555556,66
NAT_GII_sel_LJUB01000113.1/11102-10889,43,97,2.255813953,136
AZO_RM_434,96,2,0.020833333,59
DCA_TM_3114,40,14,0.35,50
MIN_CONST_193,175,33,0.188571429,139
MIN_CONST_495,2208,14,0.00634058,137
DCA_TM_285,20,9,0.45,52
MIN_CONST_516,3454,12,0.003474233,133
MIN_CONST_587,130,3,0.023076923,133
MIN_CONST_414,227,37,0.162995595,132
AZO_RM_30_mut_600,30,2,0.066666667,10
DCA_TM_4801,204,12,0.058823529,47
AZO_RM_30_mut_556,43,99,2.302325581,7
DCA_TM_964,176,81,0.460227273,45
MIN_CONST_759,693,103,0.148629149,137
MIN_CONST_630,436,3,0.006880734,137
DCA_TM_1323,31,5,0.161290323,49
NAT_GII_sel_CP000133.1/1844734-1844542,29,90,3.103448276,116
MIN_CONST_374,161,64,0.397515528,139
MIN_CONST_113,113,39,0.345132743,142
AZO_RM_30_mut_694,73,8,0.109589041,6
AZO_RM_30_mut_851,41,19,0.463414634,9
DCA_SB_75_715,135,1,0.007407407,55
DCA_TM_3324,126,5,0.03968254,49
DCA_TM_626,39,2,0.051282051,52
AZO_RM_30_mut_678,66,47,0.712121212,4
DCA_TM_1234,39,7,0.179487179,41
MIN_CONST_312,850,23,0.027058824,143
MIN_CONST_661,214,3,0.014018692,132
DCA_SB_50_261,240,3,0.0125,78
DCA_TM_4910,160,8,0.05,45
DCA_TM_1327,33,1,0.03030303,45
DCA_TM_4473,28,4,0.142857143,42
DCA_TM_3477,110,26,0.236363636,51
DCA_TM_3932,58,3,0.051724138,23
MIN_CONST_713,349,14,0.040114613,134
NAT_GII_sel_MHDS01000031.1/4127-4322,230,88,0.382608696,115
NAT_GII_sel_MHBW01000020.1/2254-2057,94,152,1.617021277,124
AZO_RU_30_mut_346,86,2,0.023255814,20
AZO_RM_89,131,3,0.022900763,52
MIN_CONST_981,1429,20,0.013995801,133
FULL_3D_CONST_8,1093,11,0.010064044,102
FULL_3D_CONST_837,538,45,0.083643123,95
NAT_GII_sel_MFLP01000005.1/6708-6498,148,140,0.945945946,132
DCA_TM_2337,44,3,0.068181818,49
MIN_CONST_690,402,70,0.174129353,135
AZO_RM_30_mut_487,41,213,5.195121951,2
DCA_SB_75_166,98,1,0.010204082,51
AZO_RM_30_mut_222,41,73,1.780487805,7
DCA_TM_4738,225,5,0.022222222,52
AZO_RM_9,55,22,0.4,55
DCA_TM_4731,41,20,0.487804878,25
NAT_GII_sel_MDDV01000061.1/22856-23049,23,67,2.913043478,118
FULL_3D_CONST_909,732,8,0.010928962,97
NAT_GII_sel_CP000127.1/1837145-1836934,45,56,1.244444444,130
NAT_GII_sel_CP003607.1/1908886-1909086,52,101,1.942307692,125
DCA_TM_3294,48,2,0.041666667,42
FULL_3D_CONST_206,1176,11,0.009353741,106
DCA_TM_4725,77,12,0.155844156,47
DCA_TM_2754,41,2,0.048780488,31
DCA_TM_1395,59,7,0.118644068,53
DCA_TM_4283,70,7,0.1,32
DCA_TM_809,56,22,0.392857143,47
MIN_CONST_232,119,69,0.579831933,147
DCA_TM_4218,242,1,0.004132231,41
MIN_CONST_529,2684,20,0.007451565,136
NAT_GII_sel_LBXG01000017.1/295-97,14,49,3.5,123
FULL_3D_CONST_3,1225,13,0.010612245,105
DCA_TM_2362,16,5,0.3125,53
DCA_TM_1226,21,2,0.095238095,42
MIN_CONST_789,697,49,0.070301291,142
DCA_TM_4580,46,1,0.02173913,21
MIN_CONST_84,115,39,0.339130435,143
DCA_TM_4657,70,30,0.428571429,54
AZO_RM_30_mut_141,84,144,1.714285714,8
FULL_3D_CONST_4,1460,14,0.009589041,103
DCA_TM_696,16,5,0.3125,54
MIN_CONST_82,366,126,0.344262295,147
DCA_TM_3943,21,1,0.047619048,38
MIN_CONST_228,121,41,0.338842975,147
DCA_SB_75_463,207,2,0.009661836,74
DCA_TM_2848,46,2,0.043478261,42
DCA_TM_3121,135,7,0.051851852,41
DCA_TM_3888,100,107,1.07,46
AZO_RM_30_mut_952,148,4,0.027027027,13
MIN_CONST_268,52,34,0.653846154,146
DCA_TM_3358,28,9,0.321428571,44
FULL_3D_CONST_193,717,7,0.009762901,90
MIN_CONST_285,736,120,0.163043478,141
DCA_TM_361,57,27,0.473684211,44
DCA_TM_2744,151,1,0.006622517,51
AZO_RM_30_mut_443,51,6,0.117647059,9
FULL_3D_CONST_549,46,1,0.02173913,101
DCA_TM_4838,113,1,0.008849558,50
DCA_TM_3911,17,4,0.235294118,47
AZO_RM_308,73,10,0.136986301,53
AZO_RM_30_mut_757,27,20,0.740740741,6
AZO_RU_30_mut_304,77,1,0.012987013,16
DCA_TM_4438,191,22,0.115183246,32
AZO_RM_30_mut_116,43,18,0.418604651,8
MIN_CONST_749,282,2,0.007092199,141
MIN_CONST_385,335,68,0.202985075,131
AZO_RM_690,138,2,0.014492754,53
DCA_TM_3450,52,1,0.019230769,46
DCA_TM_602,47,2,0.042553191,39
AZO_RU_30_mut_505,92,2,0.02173913,16
DCA_TM_4026,54,1,0.018518519,55
DCA_TM_4562,243,9,0.037037037,48
MIN_CONST_740,779,5,0.006418485,142
AZO_RM_30_mut_814,55,75,1.363636364,4
DCA_SB_75_506,168,2,0.011904762,63
DCA_TM_1714,65,5,0.076923077,25
MIN_CONST_785,221,201,0.909502262,144
AZO_RM_267,59,1,0.016949153,53
AZO_RM_30_mut_588,82,1,0.012195122,12
DCA_TM_140,92,65,0.706521739,51
AZO_RM_30_mut_125,42,3,0.071428571,9
FULL_3D_CONST_785,156,35,0.224358974,93
DCA_SB_75_460,59,114,1.93220339,47
MIN_CONST_838,162,3,0.018518519,135
MIN_CONST_136,151,59,0.390728477,145
MIN_CONST_912,2160,32,0.014814815,143
FULL_3D_CONST_6,1129,15,0.013286094,102
AZO_RM_30_mut_341,51,10,0.196078431,6
FULL_3D_CONST_815,234,1,0.004273504,97
dca_azo_10,13,15,1.153846154,50
MIN_CONST_360,95,16,0.168421053,131
DCA_TM_409,76,6,0.078947368,40
FULL_3D_CONST_863,956,77,0.080543933,89
MIN_CONST_439,726,60,0.082644628,142
AZO_RM_30_mut_382,19,14,0.736842105,7
AZO_RM_30_mut_583,10,49,4.9,8
DCA_TM_4670,49,6,0.12244898,44
AZO_RU_30_mut_696,48,2,0.041666667,14
DCA_TM_3003,89,10,0.112359551,43
MIN_CONST_566,233,21,0.090128755,137
AZO_RM_30_mut_484,70,7,0.1,8
FULL_3D_CONST_635,127,21,0.165354331,93
MIN_CONST_251,268,2,0.007462687,128
DCA_TM_4499,50,5,0.1,46
MIN_CONST_960,207,58,0.280193237,139
MIN_CONST_253,505,14,0.027722772,141
AZO_RM_30_mut_870,57,123,2.157894737,3
AZO_RU_30_mut_287,77,2,0.025974026,21
DCA_TM_1148,83,88,1.060240964,46
DCA_TM_3782,12,2,0.166666667,30
AZO_RM_30_mut_159,66,10,0.151515152,5
MIN_CONST_523,906,12,0.013245033,139
AZO_RU_30_mut_528,93,2,0.021505376,20
MIN_CONST_545,237,43,0.181434599,140
MIN_CONST_115,104,35,0.336538462,148
MIN_CONST_281,116,53,0.456896552,147
FULL_3D_CONST_807,78,3,0.038461538,92
MIN_CONST_58,1489,7,0.004701142,138
AZO_RM_30_mut_76,36,57,1.583333333,7
FULL_3D_CONST_97,292,4,0.01369863,92
NAT_GII_sel_LBWG01000002.1/24290-24496,52,11,0.211538462,131
DCA_TM_1660,63,21,0.333333333,31
DCA_TM_944,67,3,0.044776119,46
FULL_3D_CONST_920,383,5,0.01305483,86
DCA_TM_4776,48,4,0.083333333,31
DCA_TM_3706,119,2,0.016806723,42
AZO_RM_30_mut_462,35,1,0.028571429,10
DCA_TM_3220,69,1,0.014492754,52
MIN_CONST_104,55,42,0.763636364,141
MIN_CONST_112,90,33,0.366666667,142
DCA_SB_50_154,93,4,0.043010753,61
DCA_SB_50_320,51,7,0.137254902,53
AZO_RM_30_mut_107,23,37,1.608695652,7
DCA_TM_4124,15,4,0.266666667,43
AZO_RM_30_mut_547,34,34,1,8
DCA_TM_2432,72,4,0.055555556,49
AZO_RM_30_mut_832,27,1,0.037037037,11
DCA_SB_50_35,47,9,0.191489362,67
DCA_TM_2832,82,5,0.06097561,41
MIN_CONST_651,254,18,0.070866142,133
MIN_CONST_720,537,85,0.158286778,142
DCA_TM_1422,33,1,0.03030303,51
DCA_SB_50_146,49,8,0.163265306,81
AZO_RM_20,57,18,0.315789474,64
AZO_RM_465,238,4,0.016806723,52
NAT_GII_sel_LBVO01000024.1/5090-4884,35,39,1.114285714,138
DCA_TM_1896,37,3,0.081081081,47
AZO_RM_30_mut_263,54,19,0.351851852,6
DCA_TM_2097,134,11,0.082089552,48
AZO_RM_30_mut_529,85,3,0.035294118,9
DCA_SB_75_620,170,2,0.011764706,85
DCA_TM_1619,47,35,0.744680851,22
MIN_CONST_994,1901,16,0.008416623,143
FULL_3D_CONST_983,1115,51,0.04573991,89
FULL_3D_CONST_173,396,5,0.012626263,96
AZO_RM_30_mut_311,68,31,0.455882353,4
MIN_CONST_694,201,84,0.417910448,143
MIN_CONST_98,160,80,0.5,144
DCA_SB_75_189,192,1,0.005208333,82
MIN_CONST_861,531,7,0.013182674,129
DCA_SB_75_209,21,4,0.19047619,89
AZO_RM_30_mut_749,67,20,0.298507463,7
DCA_TM_3645,52,3,0.057692308,50
MIN_CONST_480,2442,10,0.004095004,132
MIN_CONST_220,227,108,0.475770925,137
FULL_3D_CONST_577,162,13,0.080246914,92
FULL_3D_CONST_952,408,66,0.161764706,95
MIN_CONST_137,122,40,0.327868852,144
AZO_RU_30_mut_857,114,2,0.01754386,15
DCA_TM_339,30,6,0.2,38
DCA_SB_50_756,115,1,0.008695652,65
AZO_RM_30_mut_999,27,44,1.62962963,8
DCA_TM_1837,89,1,0.011235955,46
MIN_CONST_238,87,42,0.482758621,145
DCA_TM_2766,65,19,0.292307692,48
NAT_GII_sel_MFWQ01000020.1/9291-9080,30,57,1.9,136
AZO_RM_30_mut_437,36,22,0.611111111,5
AZO_RU_30_mut_390,158,2,0.012658228,21
FULL_3D_CONST_180,2384,17,0.007130872,97
MIN_CONST_620,328,48,0.146341463,135
DCA_TM_4521,38,39,1.026315789,45
DCA_TM_4875,147,89,0.605442177,13
MIN_CONST_296,588,7,0.011904762,141
MIN_CONST_802,419,5,0.011933174,133
MIN_CONST_465,222,40,0.18018018,131
AZO_RU_30_mut_622,123,2,0.016260163,17
FULL_3D_CONST_851,461,112,0.242950108,96
MIN_CONST_309,111,30,0.27027027,141
DCA_TM_1754,14,2,0.142857143,22
DCA_TM_3372,80,8,0.1,47
MIN_CONST_734,129,14,0.108527132,134
DCA_TM_541,69,2,0.028985507,47
FULL_3D_CONST_342,628,3,0.00477707,91
DCA_TM_3813,52,3,0.057692308,49
FULL_3D_CONST_297,1284,15,0.011682243,97
DCA_TM_946,47,12,0.255319149,28
AZO_RM_30_mut_27,74,131,1.77027027,3
MIN_CONST_507,801,5,0.006242197,153
FULL_3D_CONST_386,296,6,0.02027027,97
DCA_TM_464,34,4,0.117647059,49
DCA_TM_364,87,1,0.011494253,51
DCA_TM_4466,71,1,0.014084507,54
DCA_SB_75_307,169,4,0.023668639,61
MIN_CONST_200,72,34,0.472222222,138
MIN_CONST_662,763,5,0.00655308,141
MIN_CONST_670,160,20,0.125,140
MIN_CONST_148,331,49,0.148036254,140
DCA_TM_657,90,73,0.811111111,49
DCA_TM_818,17,20,1.176470588,51
FULL_3D_CONST_316,867,3,0.003460208,91
DCA_TM_3235,82,6,0.073170732,50
DCA_TM_3798,29,1,0.034482759,42
AZO_RM_622,217,9,0.041474654,56
DCA_TM_3818,45,6,0.133333333,21
FULL_3D_CONST_985,1063,60,0.056444026,88
MIN_CONST_125,675,9,0.013333333,146
AZO_RM_527,131,2,0.015267176,66
FULL_3D_CONST_280,1203,10,0.008312552,115
DCA_TM_4095,525,19,0.036190476,48
MIN_CONST_260,387,10,0.025839793,141
FULL_3D_CONST_162,1175,6,0.005106383,108
MIN_CONST_807,1060,22,0.020754717,132
AZO_RM_30_mut_466,44,40,0.909090909,6
NAT_GII_sel_LBQZ01000042.1/2749-2538,14,40,2.857142857,133
DCA_TM_4714,80,30,0.375,30
DCA_SB_50_590,119,1,0.008403361,55
DCA_TM_112,54,44,0.814814815,48
AZO_RM_30_mut_245,38,30,0.789473684,7
MIN_CONST_457,289,2,0.006920415,131
AZO_RM_30_mut_639,135,16,0.118518519,7
FULL_3D_CONST_347,1261,9,0.007137193,89
DCA_TM_3437,76,6,0.078947368,53
DCA_TM_2933,44,1,0.022727273,26
DCA_TM_4463,50,2,0.04,39
FULL_3D_CONST_741,1114,9,0.008078995,92
MIN_CONST_520,295,4,0.013559322,124
DCA_SB_75_418,83,2,0.024096386,78
DCA_TM_1294,79,13,0.164556962,46
DCA_TM_2469,43,3,0.069767442,41
MIN_CONST_55,808,6,0.007425743,134
DCA_TM_3270,67,56,0.835820896,13
MIN_CONST_86,133,58,0.436090226,142
DCA_TM_4858,38,18,0.473684211,29
NAT_GII_sel_MGEQ01000008.1/86685-86478,72,16,0.222222222,134
AZO_RM_30_mut_20,38,30,0.789473684,5
FULL_3D_CONST_733,285,55,0.192982456,95
MIN_CONST_75,121,31,0.256198347,143
MIN_CONST_878,843,9,0.010676157,151
DCA_SB_50_222,64,7,0.109375,52
MIN_CONST_307,502,7,0.013944223,148
DCA_TM_3588,17,13,0.764705882,27
DCA_TM_2308,90,4,0.044444444,25
DCA_TM_961,36,24,0.666666667,48
FULL_3D_CONST_453,259,2,0.007722008,88
DCA_SB_75_118,211,13,0.061611374,56
FULL_3D_CONST_210,441,5,0.011337868,94
AZO_RM_30_mut_83,18,10,0.555555556,8
DCA_TM_1410,65,2,0.030769231,52
AZO_RM_30_mut_850,60,31,0.516666667,5
FULL_3D_CONST_742,97,1,0.010309278,91
FULL_3D_CONST_54,481,1,0.002079002,91
MIN_CONST_431,361,3,0.008310249,141
AZO_RM_30_mut_858,32,32,1,5
MIN_CONST_510,1855,14,0.00754717,132
DCA_TM_3894,65,2,0.030769231,44
DCA_TM_4352,112,3,0.026785714,24
AZO_RM_30_mut_651,25,17,0.68,6
DCA_TM_56,47,7,0.14893617,49
MIN_CONST_328,168,46,0.273809524,133
NAT_GII_sel_MGAT01000007.1/7341-7534,37,104,2.810810811,127
FULL_3D_CONST_954,359,64,0.178272981,95
MIN_CONST_459,416,75,0.180288462,132
MIN_CONST_511,2440,19,0.007786885,133
MIN_CONST_845,818,4,0.004889976,154
DCA_SB_50_677,122,1,0.008196721,77
AZO_RM_818,105,2,0.019047619,56
DCA_SB_50_665,53,3,0.056603774,44
AZO_RM_30_mut_8,68,91,1.338235294,8
NAT_GII_sel_CAHP01000015.1/42879-43082,140,122,0.871428571,123
MIN_CONST_49,216,96,0.444444444,148
FULL_3D_CONST_670,9,6,0.666666667,100
DCA_TM_4398,78,17,0.217948718,45
AZO_RU_30_mut_585,175,4,0.022857143,16
DCA_TM_1202,66,1,0.015151515,48
FULL_3D_CONST_113,535,3,0.005607477,94
DCA_TM_119,53,2,0.037735849,46
AZO_RM_30_mut_135,41,27,0.658536585,5
DCA_SB_50_914,195,4,0.020512821,20
DCA_TM_1854,79,2,0.025316456,40
DCA_SB_50_278,127,1,0.007874016,67
AZO_RM_30_mut_586,65,75,1.153846154,3
AZO_RM_30_mut_432,84,20,0.238095238,4
DCA_TM_927,80,39,0.4875,22
DCA_SB_75_509,78,2,0.025641026,89
MIN_CONST_35,1891,13,0.006874669,140
MIN_CONST_696,122,98,0.803278689,144
DCA_TM_3534,58,6,0.103448276,45
DCA_SB_50_667,161,18,0.111801242,69
DCA_TM_4978,242,1,0.004132231,56
AZO_RU_30_mut_930,75,2,0.026666667,14
DCA_SB_50_428,111,12,0.108108108,61
FULL_3D_CONST_341,34,1,0.029411765,95
DCA_TM_4032,84,16,0.19047619,52
MIN_CONST_811,351,43,0.122507123,143
MIN_CONST_575,113,2,0.017699115,132
DCA_TM_4065,94,2,0.021276596,42
MIN_CONST_777,313,29,0.092651757,132
MIN_CONST_262,557,13,0.023339318,141
MIN_CONST_71,61,34,0.557377049,143
DCA_SB_75_545,201,1,0.004975124,102
AZO_RM_30_mut_846,83,108,1.301204819,9
DCA_TM_4126,51,3,0.058823529,47
MIN_CONST_103,75,24,0.32,141
FULL_3D_CONST_320,881,13,0.014755959,103
MIN_CONST_225,294,51,0.173469388,138
DCA_SB_75_451,113,19,0.168141593,47
AZO_RU_30_mut_598,223,3,0.013452915,20
AZO_RM_30_mut_722,45,1,0.022222222,8
DCA_TM_4883,76,4,0.052631579,40
DCA_TM_4239,29,5,0.172413793,41
AZO_RM_30_mut_629,57,14,0.245614035,4
AZO_RM_626,54,1,0.018518519,54
MIN_CONST_169,147,44,0.299319728,141
FULL_3D_CONST_85,169,2,0.01183432,94
DCA_TM_1460,48,3,0.0625,35
FULL_3D_CONST_311,743,4,0.00538358,105
MIN_CONST_764,649,91,0.140215716,135
DCA_TM_4755,48,1,0.020833333,49
DCA_TM_1557,45,1,0.022222222,48
AZO_RM_30_mut_584,34,22,0.647058824,6
AZO_RM_30_mut_864,69,13,0.188405797,4
AZO_RU_30_mut_208,66,2,0.03030303,19
FULL_3D_CONST_66,1603,14,0.008733624,97
MIN_CONST_956,290,18,0.062068966,137
AZO_RM_30_mut_892,14,46,3.285714286,5
DCA_SB_50_279,140,3,0.021428571,73
FULL_3D_CONST_165,342,5,0.014619883,98
AZO_RM_30_mut_285,47,27,0.574468085,7
DCA_SB_75_591,72,2,0.027777778,83
AZO_RM_686,135,5,0.037037037,49
FULL_3D_CONST_19,1019,5,0.004906771,103
DCA_TM_375,43,16,0.372093023,49
AZO_RM_650,121,19,0.157024793,61
FULL_3D_CONST_314,1702,12,0.007050529,99
AZO_RM_30_mut_456,67,31,0.462686567,5
DCA_TM_2784,97,22,0.226804124,41
DCA_TM_1480,36,3,0.083333333,47
FULL_3D_CONST_462,1238,12,0.009693053,111
FULL_3D_CONST_908,193,3,0.015544041,81
FULL_3D_CONST_812,647,7,0.010819165,93
DCA_TM_2772,51,4,0.078431373,22
AZO_RM_792,292,1,0.003424658,56
DCA_TM_3882,220,12,0.054545455,50
MIN_CONST_237,152,75,0.493421053,146
DCA_TM_2876,59,1,0.016949153,43
DCA_TM_3906,264,25,0.09469697,24
AZO_RM_967,66,1,0.015151515,50
AZO_RM_30_mut_922,19,1,0.052631579,7
DCA_TM_2001,90,38,0.422222222,46
AZO_RM_30_mut_972,46,27,0.586956522,9
AZO_RM_30_mut_260,93,2,0.021505376,9
DCA_TM_3621,332,6,0.018072289,52
NAT_GII_sel_LBSA01000027.1/10602-10810,33,57,1.727272727,130
DCA_TM_4593,118,5,0.042372881,41
MIN_CONST_663,307,8,0.026058632,136
AZO_RU_30_mut_57,47,16,0.340425532,17
MIN_CONST_644,253,2,0.007905138,126
DCA_SB_50_874,254,1,0.003937008,77
DCA_SB_75_421,116,5,0.043103448,63
AZO_RM_30_mut_119,69,54,0.782608696,2
DCA_SB_75_478,138,3,0.02173913,79
AZO_RM_30_mut_673,53,39,0.735849057,5
DCA_TM_2888,115,4,0.034782609,41
DCA_SB_50_812,63,7,0.111111111,85
DCA_TM_3709,89,5,0.056179775,44
DCA_TM_1094,44,19,0.431818182,28
FULL_3D_CONST_13,763,5,0.00655308,107
MIN_CONST_760,1902,13,0.006834911,136
DCA_TM_4656,44,3,0.068181818,53
FULL_3D_CONST_455,308,2,0.006493506,95
AZO_RU_30_mut_780,159,3,0.018867925,20
DCA_TM_2196,22,2,0.090909091,39
MIN_CONST_261,550,15,0.027272727,141
DCA_SB_50_109,63,3,0.047619048,57
MIN_CONST_548,2622,16,0.006102212,133
AZO_RU_30_mut_990,161,1,0.00621118,17
MIN_CONST_339,551,9,0.016333938,150
DCA_TM_2567,91,35,0.384615385,44
MIN_CONST_454,397,23,0.057934509,142
NAT_GII_sel_LCKS01000006.1/17297-17506,69,144,2.086956522,127
DCA_TM_1268,33,2,0.060606061,32
MIN_CONST_941,1145,9,0.007860262,151
FULL_3D_CONST_848,587,4,0.00681431,95
FULL_3D_CONST_648,2,3,1.5,100
DCA_SB_50_166,153,9,0.058823529,61
AZO_RM_670,114,17,0.149122807,50
AZO_RM_30_mut_303,63,13,0.206349206,6
AZO_RM_30_mut_680,82,10,0.12195122,6
FULL_3D_CONST_140,493,1,0.002028398,90
AZO_RM_30_mut_817,54,60,1.111111111,10
FULL_3D_CONST_106,146,1,0.006849315,90
MIN_CONST_589,469,30,0.063965885,142
DCA_TM_3549,103,35,0.339805825,45
AZO_RM_30_mut_589,44,2,0.045454545,7
DCA_TM_379,77,2,0.025974026,53
MIN_CONST_119,79,47,0.594936709,146
AZO_RM_30_mut_366,24,12,0.5,7
DCA_SB_75_115,124,1,0.008064516,101
FULL_3D_CONST_532,540,1,0.001851852,96
DCA_SB_50_304,97,1,0.010309278,75
AZO_RU_30_mut_308,62,1,0.016129032,16
DCA_TM_4843,86,101,1.174418605,50
DCA_TM_311,59,12,0.203389831,48
MIN_CONST_91,45,21,0.466666667,142
DCA_TM_414,31,1,0.032258065,45
AZO_RM_30_mut_53,43,8,0.186046512,8
AZO_RM_859,96,1,0.010416667,53
MIN_CONST_223,548,20,0.03649635,146
DCA_TM_3830,70,39,0.557142857,32
DCA_TM_1955,55,2,0.036363636,49
DCA_SB_50_746,108,17,0.157407407,61
NAT_GII_sel_MKRG01000044.1/17100-17292,13,26,2,116
AZO_RM_30_mut_687,80,48,0.6,6
MIN_CONST_834,2258,24,0.010628875,147
AZO_RM_30_mut_408,59,22,0.372881356,9
MIN_CONST_486,3315,18,0.005429864,133
DCA_TM_469,80,1,0.0125,42
NAT_GII_sel_MGAC01000052.1/7053-7256,35,10,0.285714286,124
AZO_RU_30_mut_344,83,1,0.012048193,16
DCA_SB_75_190,65,3,0.046153846,66
DCA_TM_2234,33,1,0.03030303,43
NAT_GII_sel_MHWG01000020.1/41000-41184,64,55,0.859375,116
DCA_TM_4205,78,6,0.076923077,34
DCA_TM_2921,57,9,0.157894737,27
DCA_SB_75_150,20,2,0.1,75
DCA_TM_360,95,5,0.052631579,41
DCA_TM_309,84,29,0.345238095,46
DCA_TM_4494,125,8,0.064,42
DCA_TM_2592,93,11,0.11827957,45
FULL_3D_CONST_699,1,1,1,102
AZO_RM_30_mut_779,23,43,1.869565217,4
AZO_RM_579,82,1,0.012195122,53
DCA_TM_1159,93,40,0.430107527,53
